unitid,OPEID,institution_name,addr1_txt,city_txt,state_cd,zip_text,ClassificationCode,classification_name,EFMaleCount,EFFemaleCount,EFTotalCount,sector_cd,sector_name,SPORTSCODE,PARTIC_MEN,PARTIC_WOMEN,SUM_PARTIC_MEN,SUM_PARTIC_WOMEN,OPEXPPERPART_MEN,OPEXPPERTEAM_MEN,OPEXPPERPART_WOMEN,OPEXPPERTEAM_WOMEN,TOTAL_OPEXP_MENWOMEN,SUM_OPEXPPERPART_MEN,SUM_OPEXPPERTEAM_MEN,SUM_OPEXPPERPART_WOMEN,SUM_OPEXPPERTEAM_WOMEN,TOTAL_OPEXP_INCLCOED,MEN_TOTAL_HEADCOACH,WOMEN_TOTAL_HDCOACH,SUM_FTHDCOACH_MALE,SUM_PTHDCOACH_MALE,SUM_FTUNIVEMP_MALE,SUM_PTUNIVEMP_MALE,SUM_FTHDCOACH_FEM,SUM_PTHDCOACH_FEM,SUM_FTUNIVEMP_FEM,SUM_PTUNIVEMP_FEM,SUM_TOTAL_HDCOACH,MEN_TOTAL_ASSTCOACH,WOMEN_TOTAL_ASTCOACH,SUM_FTASCOACH_MALE,SUM_PTASCOACH_MALE,SUM_FTACUNIVEMP_MALE,SUM_PTACUNIVEMP_MALE,SUM_FTASCOACH_FEM,SUM_PTASCOACH_FEM,SUM_FTACUNIVEMP_FEM,SUM_PTACUNIVEMP_FEM,SUM_TOTAL_ASSTCOACH,REV_MEN,REV_WOMEN,TOTAL_REV_MENWOMEN,REVENUE_MENALL,REVENUE_WOMENALL,TOTAL_REVENUE_ALL,EXP_MEN,EXP_WOMEN,TOTAL_EXP_MENWOMEN,EXPENSE_MENALL,EXPENSE_WOMENALL,TOTAL_EXPENSE_ALL,Sports
232566,371900,Longwood University,201 High St,Farmville,VA,23909,3,NCAA Division I without football,909,2091,3000,1,"Public, 4-year or above",16,,21,0,21,0,0,9540,200333,200333,0,0,9540,200333,200333,,1,0,0,0,0,1,0,1,0,1,,1,0,0,0,0,1,0,1,0,1,,978561,978561,0,978561,978561,,953472,953472,0,953472,953472,Softball
232566,371900,Longwood University,201 High St,Farmville,VA,23909,3,NCAA Division I without football,909,2091,3000,1,"Public, 4-year or above",22,8,8,8,8,3275,26202,3114,24911,51113,3275,26202,3114,24911,51113,1,1,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,206885,156736,363621,206885,156736,363621,242117,187232,429349,242117,187232,429349,Tennis
232566,371900,Longwood University,201 High St,Farmville,VA,23909,3,NCAA Division I without football,909,2091,3000,1,"Public, 4-year or above",25,12,10,12,10,1274,15292,1197,11972,27264,1274,15292,1197,11972,27264,1,1,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,75386,79425,154811,75386,79425,154811,77027,74725,151752,77027,74725,151752,Cross Country
233277,373200,Radford University,801 East Main St.,Radford,VA,24142,3,NCAA Division I without football,2316,3695,6011,1,"Public, 4-year or above",1,38,,38,0,5727,217623,0,0,217623,5727,217623,0,0,217623,1,,1,0,1,0,0,0,0,0,1,3,,2,1,2,1,0,0,0,0,3,1612902,,1612902,1612902,0,1612902,1612902,,1612902,1612902,0,1612902,Baseball
233277,373200,Radford University,801 East Main St.,Radford,VA,24142,3,NCAA Division I without football,2316,3695,6011,1,"Public, 4-year or above",2,15,16,15,16,17807,267102,10942,175073,442175,17807,267102,10942,175073,442175,1,1,2,0,2,0,0,0,0,0,2,3,3,4,0,4,0,2,0,2,0,6,1688025,1223255,2911280,1688025,1223255,2911280,1688025,1223255,2911280,1688025,1223255,2911280,Basketball
233277,373200,Radford University,801 East Main St.,Radford,VA,24142,3,NCAA Division I without football,2316,3695,6011,1,"Public, 4-year or above",3,,60,0,60,0,0,1360,81586,81586,0,0,1360,81586,81586,,1,0,0,0,0,0,1,1,0,1,,3,0,2,1,1,0,1,0,1,3,,373183,373183,0,373183,373183,,373183,373183,0,373183,373183,Track and Field and Cross Country (combined)
233277,373200,Radford University,801 East Main St.,Radford,VA,24142,3,NCAA Division I without football,2316,3695,6011,1,"Public, 4-year or above",8,11,8,11,8,3690,40587,5170,41358,81945,3690,40587,5170,41358,81945,1,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,215085,225644,440729,215085,225644,440729,215085,225644,440729,215085,225644,440729,Golf
233277,373200,Radford University,801 East Main St.,Radford,VA,24142,3,NCAA Division I without football,2316,3695,6011,1,"Public, 4-year or above",11,,30,0,30,0,0,2425,72737,72737,0,0,2425,72737,72737,,1,0,0,0,0,1,0,1,0,1,,1,0,0,0,0,1,0,1,0,1,,283260,283260,0,283260,283260,,283260,283260,0,283260,283260,Lacrosse
233277,373200,Radford University,801 East Main St.,Radford,VA,24142,3,NCAA Division I without football,2316,3695,6011,1,"Public, 4-year or above",15,39,32,39,32,1894,73861,2297,73502,147363,1894,73861,2297,73502,147363,1,1,2,0,2,0,0,0,0,0,2,2,1,2,1,2,1,0,0,0,0,3,367313,494483,861796,367313,494483,861796,367313,494483,861796,367313,494483,861796,Soccer
233277,373200,Radford University,801 East Main St.,Radford,VA,24142,3,NCAA Division I without football,2316,3695,6011,1,"Public, 4-year or above",16,,18,0,18,0,0,5785,104127,104127,0,0,5785,104127,104127,,1,0,0,0,0,1,0,1,0,1,,2,0,0,0,0,2,0,2,0,2,,452128,452128,0,452128,452128,,452128,452128,0,452128,452128,Softball
233277,373200,Radford University,801 East Main St.,Radford,VA,24142,3,NCAA Division I without football,2316,3695,6011,1,"Public, 4-year or above",22,12,7,12,7,4282,51386,4897,34278,85664,4282,51386,4897,34278,85664,1,1,0,2,2,0,0,0,0,0,2,3,3,0,6,2,4,0,0,0,0,6,241954,227225,469179,241954,227225,469179,241954,227225,469179,241954,227225,469179,Tennis
233277,373200,Radford University,801 East Main St.,Radford,VA,24142,3,NCAA Division I without football,2316,3695,6011,1,"Public, 4-year or above",25,16,,16,0,1010,16162,0,0,16162,1010,16162,0,0,16162,1,,0,0,0,0,0,1,1,0,1,1,,0,1,1,0,0,0,0,0,1,120872,,120872,120872,0,120872,120872,,120872,120872,0,120872,Cross Country
233277,373200,Radford University,801 East Main St.,Radford,VA,24142,3,NCAA Division I without football,2316,3695,6011,1,"Public, 4-year or above",26,,22,0,22,0,0,3854,84782,84782,0,0,3854,84782,84782,,1,0,0,0,0,1,0,1,0,1,,1,1,0,1,0,0,0,0,0,1,,494470,494470,0,494470,494470,,494470,494470,0,494470,494470,Volleyball
234030,373500,Virginia Commonwealth University,910 W Franklin St,Richmond,VA,232842512,3,NCAA Division I without football,6673,11798,18471,1,"Public, 4-year or above",1,39,,39,0,12254,477887,0,0,477887,12254,477887,0,0,477887,1,,1,0,1,0,0,0,0,0,1,3,,2,1,2,1,0,0,0,0,3,1701071,,1701071,1701071,0,1701071,1701071,,1701071,1701071,0,1701071,Baseball
234030,373500,Virginia Commonwealth University,910 W Franklin St,Richmond,VA,232842512,3,NCAA Division I without football,6673,11798,18471,1,"Public, 4-year or above",2,15,26,15,26,74016,1110245,38446,999603,2109848,74016,1110245,38446,999603,2109848,1,1,1,0,1,0,1,0,1,0,2,3,3,5,0,5,0,1,0,1,0,6,8598515,3937554,12536069,8598515,3937554,12536069,7121576,3937554,11059130,7121576,3937554,11059130,Basketball
234030,373500,Virginia Commonwealth University,910 W Franklin St,Richmond,VA,232842512,3,NCAA Division I without football,6673,11798,18471,1,"Public, 4-year or above",3,86,94,86,94,2811,241745,3285,308815,550560,2811,241745,3285,308815,550560,1,1,0,2,2,0,0,0,0,0,2,7,7,0,12,6,6,0,2,0,2,14,977657,1209393,2187050,977657,1209393,2187050,977657,1209393,2187050,977657,1209393,2187050,Track and Field and Cross Country (combined)
234030,373500,Virginia Commonwealth University,910 W Franklin St,Richmond,VA,232842512,3,NCAA Division I without football,6673,11798,18471,1,"Public, 4-year or above",6,,25,0,25,0,0,6495,162387,162387,0,0,6495,162387,162387,,1,0,0,0,0,1,0,1,0,1,,2,0,0,0,0,2,0,2,0,2,,1178211,1178211,0,1178211,1178211,,1178211,1178211,0,1178211,1178211,Field Hockey
234030,373500,Virginia Commonwealth University,910 W Franklin St,Richmond,VA,232842512,3,NCAA Division I without football,6673,11798,18471,1,"Public, 4-year or above",8,9,,9,0,16404,147638,0,0,147638,16404,147638,0,0,147638,1,,1,0,1,0,0,0,0,0,1,1,,1,0,1,0,0,0,0,0,1,611777,,611777,611777,0,611777,611777,,611777,611777,0,611777,Golf
234030,373500,Virginia Commonwealth University,910 W Franklin St,Richmond,VA,232842512,3,NCAA Division I without football,6673,11798,18471,1,"Public, 4-year or above",11,,35,0,35,0,0,4873,170544,170544,0,0,4873,170544,170544,,1,0,0,0,0,1,0,1,0,1,,2,0,0,0,0,2,0,2,0,2,,1084239,1084239,0,1084239,1084239,,1084239,1084239,0,1084239,1084239,Lacrosse
234030,373500,Virginia Commonwealth University,910 W Franklin St,Richmond,VA,232842512,3,NCAA Division I without football,6673,11798,18471,1,"Public, 4-year or above",15,36,35,36,35,9827,353755,4320,151195,504950,9827,353755,4320,151195,504950,1,1,1,0,1,0,1,0,1,0,2,3,3,4,2,4,2,0,0,0,0,6,1363448,1240225,2603673,1363448,1240225,2603673,1363448,1240225,2603673,1363448,1240225,2603673,Soccer
234030,373500,Virginia Commonwealth University,910 W Franklin St,Richmond,VA,232842512,3,NCAA Division I without football,6673,11798,18471,1,"Public, 4-year or above",22,8,7,8,7,25201,201604,24279,169954,371558,25201,201604,24279,169954,371558,1,1,1,0,1,0,1,0,1,0,2,1,2,1,0,1,0,1,1,1,1,3,750452,721638,1472090,750452,721638,1472090,750452,721638,1472090,750452,721638,1472090,Tennis
234030,373500,Virginia Commonwealth University,910 W Franklin St,Richmond,VA,232842512,3,NCAA Division I without football,6673,11798,18471,1,"Public, 4-year or above",26,,18,0,18,0,0,15029,270520,270520,0,0,15029,270520,270520,,1,0,0,0,0,1,0,1,0,1,,2,1,0,1,0,1,0,1,0,2,,1492497,1492497,0,1492497,1492497,,1492496,1492496,0,1492496,1492496,Volleyball
235316,377800,Gonzaga University,E 502 Boone Ave,Spokane,WA,992580102,3,NCAA Division I without football,2246,2653,4899,2,"Private nonprofit, 4-year or above",1,40,,40,0,14738,589515,0,0,589515,14738,589515,0,0,589515,1,,1,0,1,0,0,0,0,0,1,3,,2,1,2,1,0,0,0,0,3,2553538,,2553538,2553538,0,2553538,2502518,,2502518,2502518,0,2502518,Baseball
235316,377800,Gonzaga University,E 502 Boone Ave,Spokane,WA,992580102,3,NCAA Division I without football,2246,2653,4899,2,"Private nonprofit, 4-year or above",2,17,23,17,23,85765,1458007,44840,1031317,2489324,85765,1458007,44840,1031317,2489324,1,1,1,0,1,0,1,0,1,0,2,3,3,5,0,5,0,1,0,1,0,6,17060871,4157883,21218754,17060871,4157883,21218754,11969382,4734346,16703728,11969382,4734346,16703728,Basketball
235316,377800,Gonzaga University,E 502 Boone Ave,Spokane,WA,992580102,3,NCAA Division I without football,2246,2653,4899,2,"Private nonprofit, 4-year or above",3,93,110,93,110,1356,126145,1132,124523,250668,1356,126145,1132,124523,250668,1,1,2,0,2,0,0,0,0,0,2,3,1,0,3,0,3,0,1,0,1,4,740544,763852,1504396,740544,763852,1504396,763861,830679,1594540,763861,830679,1594540,Track and Field and Cross Country (combined)
235316,377800,Gonzaga University,E 502 Boone Ave,Spokane,WA,992580102,3,NCAA Division I without football,2246,2653,4899,2,"Private nonprofit, 4-year or above",8,9,7,9,7,10410,93686,33366,233560,327246,10410,93686,33366,233560,327246,1,1,2,0,2,0,0,0,0,0,2,2,1,1,1,1,1,1,0,1,0,3,695664,988747,1684411,695664,988747,1684411,743367,951254,1694621,743367,951254,1694621,Golf
235316,377800,Gonzaga University,E 502 Boone Ave,Spokane,WA,992580102,3,NCAA Division I without football,2246,2653,4899,2,"Private nonprofit, 4-year or above",13,29,59,29,59,3968,115073,3924,231533,346606,3968,115073,3924,231533,346606,1,1,2,0,2,0,0,0,0,0,2,2,3,2,1,2,1,2,0,2,0,5,493489,1269024,1762513,493489,1269024,1762513,514022,1276884,1790906,514022,1276884,1790906,Rowing
235316,377800,Gonzaga University,E 502 Boone Ave,Spokane,WA,992580102,3,NCAA Division I without football,2246,2653,4899,2,"Private nonprofit, 4-year or above",15,31,32,31,32,5561,172401,6469,206993,379394,5561,172401,6469,206993,379394,1,1,2,0,2,0,0,0,0,0,2,4,3,2,3,2,3,2,0,2,0,7,1313868,1823343,3137211,1313868,1823343,3137211,1394267,1884321,3278588,1394267,1884321,3278588,Soccer
235316,377800,Gonzaga University,E 502 Boone Ave,Spokane,WA,992580102,3,NCAA Division I without football,2246,2653,4899,2,"Private nonprofit, 4-year or above",22,9,9,9,9,16799,151194,12665,113985,265179,16799,151194,12665,113985,265179,1,1,1,0,1,0,1,0,1,0,2,1,2,1,0,1,0,1,1,1,1,3,764690,835527,1600217,764690,835527,1600217,840235,907268,1747503,840235,907268,1747503,Tennis
235316,377800,Gonzaga University,E 502 Boone Ave,Spokane,WA,992580102,3,NCAA Division I without football,2246,2653,4899,2,"Private nonprofit, 4-year or above",26,,17,0,17,0,0,9905,168380,168380,0,0,9905,168380,168380,,1,0,0,0,0,1,0,1,0,1,,3,1,1,1,1,1,0,1,0,3,,1331127,1331127,0,1331127,1331127,,1438372,1438372,0,1438372,1438372,Volleyball
236595,379000,Seattle University,901 12th Ave,Seattle,WA,981224340,3,NCAA Division I without football,1576,2522,4098,2,"Private nonprofit, 4-year or above",1,37,,37,0,12322,455896,0,0,455896,12322,455896,0,0,455896,1,,1,0,1,0,0,0,0,0,1,2,,2,0,2,0,0,0,0,0,2,1694779,,1694779,1694779,0,1694779,1713704,,1713704,1713704,0,1713704,Baseball
236595,379000,Seattle University,901 12th Ave,Seattle,WA,981224340,3,NCAA Division I without football,1576,2522,4098,2,"Private nonprofit, 4-year or above",2,18,16,18,16,77762,1399723,28337,453397,1853120,77762,1399723,28337,453397,1853120,1,1,1,0,1,0,1,0,1,0,2,3,3,3,0,3,0,3,0,3,0,6,3951534,2044953,5996487,3951534,2044953,5996487,3944978,2040127,5985105,3944978,2040127,5985105,Basketball
236595,379000,Seattle University,901 12th Ave,Seattle,WA,981224340,3,NCAA Division I without football,1576,2522,4098,2,"Private nonprofit, 4-year or above",3,68,73,68,73,2258,153561,2104,153561,307122,2258,153561,2104,153561,307122,1,1,0,2,2,0,0,0,0,0,2,3,3,0,4,2,2,0,2,0,2,6,534633,611226,1145859,534633,611226,1145859,519434,596027,1115461,519434,596027,1115461,Track and Field and Cross Country (combined)
236595,379000,Seattle University,901 12th Ave,Seattle,WA,981224340,3,NCAA Division I without football,1576,2522,4098,2,"Private nonprofit, 4-year or above",8,7,11,7,11,15961,111726,10857,119425,231151,15961,111726,10857,119425,231151,1,1,0,2,2,0,0,0,0,0,2,1,1,0,2,0,2,0,0,0,0,2,324226,513086,837312,324226,513086,837312,327950,479445,807395,327950,479445,807395,Golf
236595,379000,Seattle University,901 12th Ave,Seattle,WA,981224340,3,NCAA Division I without football,1576,2522,4098,2,"Private nonprofit, 4-year or above",13,,45,0,45,0,0,2681,120630,120630,0,0,2681,120630,120630,,1,0,0,0,0,1,0,1,0,1,,1,1,0,1,0,0,0,0,0,1,,501292,501292,0,501292,501292,,532606,532606,0,532606,532606,Rowing
236595,379000,Seattle University,901 12th Ave,Seattle,WA,981224340,3,NCAA Division I without football,1576,2522,4098,2,"Private nonprofit, 4-year or above",15,32,38,32,38,9633,308245,6227,236644,544889,9633,308245,6227,236644,544889,1,1,1,0,1,0,1,0,1,0,2,2,3,2,3,2,3,0,0,0,0,5,1336245,1574702,2910947,1336245,1574702,2910947,1338191,1594027,2932218,1338191,1594027,2932218,Soccer
236595,379000,Seattle University,901 12th Ave,Seattle,WA,981224340,3,NCAA Division I without football,1576,2522,4098,2,"Private nonprofit, 4-year or above",16,,22,0,22,0,0,12256,269621,269621,0,0,12256,269621,269621,,1,1,0,1,0,0,0,0,0,1,,3,0,0,0,0,1,2,1,2,3,,1175197,1175197,0,1175197,1175197,,1163018,1163018,0,1163018,1163018,Softball
236595,379000,Seattle University,901 12th Ave,Seattle,WA,981224340,3,NCAA Division I without football,1576,2522,4098,2,"Private nonprofit, 4-year or above",19,25,21,25,21,3586,89643,4003,84067,173710,3586,89643,4003,84067,173710,1,1,0,2,2,0,0,0,0,0,2,2,2,0,4,0,4,0,0,0,0,4,387876,404507,792383,387876,404507,792383,386999,403638,790637,386999,403638,790637,Swimming
236595,379000,Seattle University,901 12th Ave,Seattle,WA,981224340,3,NCAA Division I without football,1576,2522,4098,2,"Private nonprofit, 4-year or above",22,11,9,11,9,9468,104144,13040,117357,221501,9468,104144,13040,117357,221501,1,1,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,363820,472506,836326,363820,472506,836326,363820,472621,836441,363820,472621,836441,Tennis
236595,379000,Seattle University,901 12th Ave,Seattle,WA,981224340,3,NCAA Division I without football,1576,2522,4098,2,"Private nonprofit, 4-year or above",26,,18,0,18,0,0,11438,205881,205881,0,0,11438,205881,205881,,1,0,0,0,0,1,0,1,0,1,,2,1,0,1,0,1,0,1,0,2,,1008986,1008986,0,1008986,1008986,,1007602,1007602,0,1007602,1007602,Volleyball
239105,386300,Marquette University,1250 W Wisconsin Avenue,Milwaukee,WI,53233,3,NCAA Division I without football,3198,4162,7360,2,"Private nonprofit, 4-year or above",2,19,28,19,28,233373,4434092,53383,1494722,5928814,233373,4434092,53383,1494722,5928814,1,1,1,0,1,0,1,0,1,0,2,3,3,3,0,3,0,3,0,3,0,6,23422126,4329846,27751972,23422126,4329846,27751972,15787885,4329846,20117731,15787885,4329846,20117731,Basketball
239105,386300,Marquette University,1250 W Wisconsin Avenue,Milwaukee,WI,53233,3,NCAA Division I without football,3198,4162,7360,2,"Private nonprofit, 4-year or above",3,98,116,98,116,2167,212375,1245,144362,356737,2167,212375,1245,144362,356737,2,2,0,4,4,0,0,0,0,0,4,5,5,0,6,4,2,0,4,0,4,10,623398,700051,1323449,623398,700051,1323449,623398,700051,1323449,623398,700051,1323449,Track and Field and Cross Country (combined)
239105,386300,Marquette University,1250 W Wisconsin Avenue,Milwaukee,WI,53233,3,NCAA Division I without football,3198,4162,7360,2,"Private nonprofit, 4-year or above",8,10,,10,0,15218,152183,0,0,152183,15218,152183,0,0,152183,1,,1,0,1,0,0,0,0,0,1,1,,1,0,1,0,0,0,0,0,1,828249,,828249,828249,0,828249,828249,,828249,828249,0,828249,Golf
239105,386300,Marquette University,1250 W Wisconsin Avenue,Milwaukee,WI,53233,3,NCAA Division I without football,3198,4162,7360,2,"Private nonprofit, 4-year or above",11,57,37,57,37,12190,694815,11408,422094,1116909,12190,694815,11408,422094,1116909,1,1,1,0,1,0,1,0,1,0,2,3,2,2,1,2,1,2,0,2,0,5,2226290,1508666,3734956,2226290,1508666,3734956,2226290,1508666,3734956,2226290,1508666,3734956,Lacrosse
239105,386300,Marquette University,1250 W Wisconsin Avenue,Milwaukee,WI,53233,3,NCAA Division I without football,3198,4162,7360,2,"Private nonprofit, 4-year or above",15,36,34,36,34,6650,239395,6667,226666,466061,6650,239395,6667,226666,466061,1,1,2,0,2,0,0,0,0,0,2,3,2,3,1,3,1,1,0,1,0,5,1262764,1311967,2574731,1262764,1311967,2574731,1262764,1311967,2574731,1262764,1311967,2574731,Soccer
239105,386300,Marquette University,1250 W Wisconsin Avenue,Milwaukee,WI,53233,3,NCAA Division I without football,3198,4162,7360,2,"Private nonprofit, 4-year or above",22,12,10,12,10,11845,142140,10783,107825,249965,11845,142140,10783,107825,249965,1,1,0,2,2,0,0,0,0,0,2,1,2,2,0,2,0,0,1,0,1,3,541074,678680,1219754,541074,678680,1219754,541074,678680,1219754,541074,678680,1219754,Tennis
239105,386300,Marquette University,1250 W Wisconsin Avenue,Milwaukee,WI,53233,3,NCAA Division I without football,3198,4162,7360,2,"Private nonprofit, 4-year or above",26,,27,0,27,0,0,10999,296970,296970,0,0,10999,296970,296970,,1,1,0,1,0,0,0,0,0,1,,3,1,1,1,1,1,0,1,0,3,,1925733,1925733,0,1925733,1925733,,1925733,1925733,0,1925733,1925733,Volleyball
240277,389900,University of Wisconsin-Green Bay,2420 Nicolet Dr,Green Bay,WI,543117001,3,NCAA Division I without football,1832,3022,4854,1,"Public, 4-year or above",2,15,14,15,14,26223,393340,22086,309197,702537,26223,393340,22086,309197,702537,1,1,2,0,2,0,0,0,0,0,2,3,3,3,0,3,0,3,0,3,0,6,1777355,1374764,3152119,1777355,1374764,3152119,1777355,1374764,3152119,1777355,1374764,3152119,Basketball
240277,389900,University of Wisconsin-Green Bay,2420 Nicolet Dr,Green Bay,WI,543117001,3,NCAA Division I without football,1832,3022,4854,1,"Public, 4-year or above",8,6,7,6,7,10048,60288,9984,69890,130178,10048,60288,9984,69890,130178,1,1,0,2,2,0,0,0,0,0,2,1,1,0,2,0,2,0,0,0,0,2,152195,175039,327234,152195,175039,327234,152195,175039,327234,152195,175039,327234,Golf
240277,389900,University of Wisconsin-Green Bay,2420 Nicolet Dr,Green Bay,WI,543117001,3,NCAA Division I without football,1832,3022,4854,1,"Public, 4-year or above",14,3,,3,0,7598,22793,0,0,22793,7598,22793,0,0,22793,1,,0,1,0,1,0,0,0,0,1,1,,0,1,0,1,0,0,0,0,1,51115,,51115,51115,0,51115,51115,,51115,51115,0,51115,Skiing
240277,389900,University of Wisconsin-Green Bay,2420 Nicolet Dr,Green Bay,WI,543117001,3,NCAA Division I without football,1832,3022,4854,1,"Public, 4-year or above",15,24,30,24,30,4108,98590,3733,112002,210592,4108,98590,3733,112002,210592,1,1,1,0,1,0,1,0,1,0,2,3,3,1,4,1,4,0,1,1,0,6,542476,588011,1130487,542476,588011,1130487,542476,588011,1130487,542476,588011,1130487,Soccer
240277,389900,University of Wisconsin-Green Bay,2420 Nicolet Dr,Green Bay,WI,543117001,3,NCAA Division I without football,1832,3022,4854,1,"Public, 4-year or above",16,,23,0,23,0,0,6954,159940,159940,0,0,6954,159940,159940,,1,0,0,0,0,1,0,1,0,1,,1,0,0,0,0,1,0,1,0,1,,517804,517804,0,517804,517804,,517804,517804,0,517804,517804,Softball
240277,389900,University of Wisconsin-Green Bay,2420 Nicolet Dr,Green Bay,WI,543117001,3,NCAA Division I without football,1832,3022,4854,1,"Public, 4-year or above",18,29,24,29,24,1665,48295,1986,47657,95952,1665,48295,1986,47657,95952,2,2,0,4,0,4,0,0,0,0,4,1,1,0,0,0,0,0,2,0,2,2,167835,103535,271370,167835,103535,271370,167835,103535,271370,167835,103535,271370,Swimming and Diving (combined)
240277,389900,University of Wisconsin-Green Bay,2420 Nicolet Dr,Green Bay,WI,543117001,3,NCAA Division I without football,1832,3022,4854,1,"Public, 4-year or above",25,10,11,10,11,3116,31159,2830,31129,62288,3116,31159,2830,31129,62288,1,1,0,2,2,0,0,0,0,0,2,1,1,0,2,0,2,0,0,0,0,2,106564,126306,232870,106564,126306,232870,106564,126306,232870,106564,126306,232870,Cross Country
240277,389900,University of Wisconsin-Green Bay,2420 Nicolet Dr,Green Bay,WI,543117001,3,NCAA Division I without football,1832,3022,4854,1,"Public, 4-year or above",26,,19,0,19,0,0,8194,155686,155686,0,0,8194,155686,155686,,1,0,0,0,0,1,0,1,0,1,,3,1,1,1,1,0,1,0,1,3,,663186,663186,0,663186,663186,,663186,663186,0,663186,663186,Volleyball
240453,389600,University of Wisconsin-Milwaukee,2200 E Kenwood Blvd,Milwaukee,WI,53211,3,NCAA Division I without football,7125,8544,15669,1,"Public, 4-year or above",1,41,,41,0,6278,257388,0,0,257388,6278,257388,0,0,257388,1,,1,0,1,0,0,0,0,0,1,3,,2,1,2,1,0,0,0,0,3,1051931,,1051931,1051931,0,1051931,1051931,,1051931,1051931,0,1051931,Baseball
240453,389600,University of Wisconsin-Milwaukee,2200 E Kenwood Blvd,Milwaukee,WI,53211,3,NCAA Division I without football,7125,8544,15669,1,"Public, 4-year or above",2,18,17,18,17,33222,597995,15678,266518,864513,33222,597995,15678,266518,864513,1,1,1,0,1,0,1,0,1,0,2,3,3,4,0,4,0,2,0,2,0,6,5712259,4394570,10106829,5712259,4394570,10106829,5712259,4394570,10106829,5712259,4394570,10106829,Basketball
240453,389600,University of Wisconsin-Milwaukee,2200 E Kenwood Blvd,Milwaukee,WI,53211,3,NCAA Division I without football,7125,8544,15669,1,"Public, 4-year or above",3,128,119,128,119,853,109157,907,107932,217089,853,109157,907,107932,217089,1,1,0,2,2,0,0,0,0,0,2,5,5,0,8,2,6,0,2,0,2,10,598100,707901,1306001,598100,707901,1306001,598100,707901,1306001,598100,707901,1306001,Track and Field and Cross Country (combined)
